user_id,sign_up_date,last_active_date,monthly_revenue,attributed_show_id
user_00581,2024-01-17,2024-09-17,25.71,
user_00582,2025-06-18,2026-01-18,13.8,
user_00583,2023-07-02,2024-02-02,11.83,
user_00584,2023-05-02,2023-10-02,33.01,
user_00585,2024-01-03,2024-09-03,9.21,
user_00586,2024-01-14,2024-07-14,8.64,
user_00587,2021-12-07,2022-02-07,22.92,
user_00588,2020-10-09,2020-11-09,15.12,
user_00589,2025-12-06,2026-05-06,13.79,
user_00590,2017-07-25,2017-12-25,11.88,
user_00591,2017-10-31,2017-12-31,15.35,
user_00592,2022-01-26,2022-07-26,28.62,
user_00593,2019-12-24,2020-03-24,14.29,
user_00594,2017-11-11,2018-01-11,7.24,
user_00595,2018-01-05,2018-06-05,12.25,
user_00596,2022-09-08,2023-03-08,7.29,
user_00597,2023-07-06,2024-02-06,13.89,
user_00598,2025-11-18,2026-07-18,12.32,
user_00599,2017-06-18,2017-11-18,8.44,
user_00600,2023-05-31,2023-10-31,18.44,
user_00601,2020-08-09,2021-02-09,13.2,
user_00602,2022-08-16,2023-01-16,11.64,
user_00603,2017-08-15,2018-03-15,19.1,
user_00604,2020-11-07,2021-07-07,12.0,
user_00605,2017-12-12,2018-07-12,15.36,
user_00606,2018-12-08,2019-05-08,8.61,
user_00607,2023-05-10,2023-10-10,11.38,
user_00608,2021-12-05,2022-10-05,7.68,
user_00609,2023-11-03,2024-03-03,7.06,
user_00610,2020-01-01,2020-11-01,6.97,
user_00611,2021-05-06,2021-08-06,11.7,
user_00612,2020-10-17,2021-03-17,6.65,
user_00613,2017-08-03,2017-09-03,10.23,
user_00614,2024-04-05,2024-12-05,11.74,
user_00615,2020-09-12,2021-03-12,7.66,
user_00616,2023-03-08,2023-09-08,16.47,
user_00617,2019-10-30,2020-03-30,8.88,
user_00618,2024-05-13,2024-10-13,23.12,
user_00619,2023-10-05,2024-04-05,8.21,
user_00620,2020-09-27,2020-11-27,8.37,
user_00621,2023-01-20,2023-04-20,14.14,
user_00622,2019-12-06,2020-04-06,23.96,
user_00623,2024-05-11,2025-03-11,27.47,
user_00624,2021-05-25,2021-09-25,18.13,
user_00625,2023-05-16,2023-10-16,40.11,
user_00626,2020-06-22,2021-03-22,22.13,
user_00627,2024-03-20,2024-10-20,18.77,
user_00628,2018-06-08,2018-10-08,6.15,
user_00629,2025-04-15,2025-10-15,21.26,
user_00630,2022-11-27,2023-05-27,14.13,
user_00631,2023-02-13,2024-02-13,9.88,
user_00632,2021-01-22,2021-05-22,8.89,
user_00633,2019-08-04,2020-03-04,8.99,
user_00634,2018-09-28,2018-12-28,12.67,
user_00635,2025-08-05,2025-10-05,13.35,
user_00636,2019-07-17,2020-03-17,6.71,
user_00637,2018-09-27,2019-03-27,9.03,
user_00638,2024-08-17,2024-10-17,16.1,
user_00639,2022-09-11,2023-02-11,10.94,
user_00640,2025-04-14,2025-10-14,8.56,
user_00641,2017-06-04,2017-10-04,6.31,
user_00642,2025-08-05,2026-04-05,8.2,
user_00643,2023-09-13,2024-04-13,9.3,
user_00644,2018-10-27,2019-06-27,12.04,
user_00645,2023-03-19,2024-02-19,10.68,
user_00646,2018-11-10,2019-10-10,10.27,
user_00647,2017-06-28,2017-10-28,7.07,
user_00648,2024-08-02,2025-04-02,13.07,
user_00649,2021-12-25,2022-05-25,16.62,
user_00650,2025-06-09,2025-11-09,30.71,
user_00651,2022-01-13,2022-07-13,66.31,
user_00652,2018-11-15,2019-05-15,24.97,
user_00653,2025-10-18,2026-01-18,9.41,
user_00654,2019-03-06,2019-08-06,12.18,
user_00655,2023-05-26,2024-03-26,12.01,
user_00656,2022-03-07,2022-07-07,7.73,
user_00657,2025-09-23,2026-05-23,33.06,
user_00658,2022-12-01,2023-02-01,8.01,
user_00659,2018-10-26,2019-02-26,6.71,
user_00660,2025-12-26,2026-10-26,20.93,
user_00661,2019-10-22,2020-04-22,6.55,
user_00662,2021-03-07,2021-09-07,9.16,
user_00663,2023-03-22,2023-09-22,34.2,
user_00664,2024-12-23,2025-09-23,11.29,
user_00665,2018-05-26,2018-07-26,8.69,
user_00666,2023-11-08,2024-04-08,12.88,
user_00667,2020-10-26,2021-04-26,10.82,
user_00668,2018-08-27,2019-01-27,26.78,
user_00669,2018-01-11,2018-10-11,9.52,
user_00670,2019-06-29,2019-12-29,17.73,
user_00671,2020-12-02,2021-08-02,24.39,
user_00672,2021-08-27,2021-12-27,14.94,
user_00673,2021-06-08,2021-11-08,10.17,
user_00674,2021-05-01,2022-02-01,14.77,
user_00675,2021-03-16,2021-09-16,17.3,
user_00676,2019-09-01,2020-03-01,23.82,
user_00677,2025-01-06,2025-07-06,7.3,
user_00678,2025-11-16,2026-05-16,8.92,
user_00679,2017-05-28,2017-09-28,19.19,
user_00680,2024-07-04,2025-01-04,8.42,
user_00681,2018-07-23,2018-12-23,8.82,
user_00682,2022-04-06,2022-11-06,16.17,
user_00683,2017-01-22,2017-05-22,6.03,
user_00684,2017-03-19,2017-09-19,9.31,
user_00685,2024-07-11,2025-01-11,8.1,
user_00686,2025-07-07,2026-02-07,12.38,
user_00687,2022-12-02,2023-02-02,6.09,
user_00688,2025-09-15,2026-03-15,7.23,
user_00689,2019-07-08,2020-01-08,45.51,
user_00690,2018-11-10,2019-05-10,7.56,
user_00691,2025-11-26,2026-04-26,34.76,
user_00692,2017-09-15,2018-05-15,13.4,
user_00693,2025-03-07,2025-08-07,11.26,
user_00694,2023-01-05,2023-12-05,11.04,
user_00695,2021-07-09,2021-11-09,12.94,
user_00696,2025-01-22,2025-10-22,6.45,
user_00697,2020-07-15,2021-03-15,35.59,
user_00698,2019-12-15,2020-04-15,32.2,
user_00699,2020-06-11,2020-11-11,13.72,
user_00700,2023-02-05,2023-10-05,11.67,
user_00701,2025-12-26,2026-05-26,9.17,
user_00702,2022-11-25,2023-06-25,12.08,
user_00703,2025-10-27,2026-04-27,13.74,
user_00704,2023-03-20,2023-09-20,17.66,
user_00705,2024-11-22,2025-02-22,28.07,
user_00706,2024-02-17,2024-10-17,6.95,
user_00707,2021-03-10,2021-12-10,8.56,
user_00708,2017-02-11,2017-08-11,7.52,
user_00709,2017-10-04,2018-04-04,12.68,
user_00710,2025-03-22,2025-09-22,6.79,
user_00711,2018-03-01,2018-10-01,19.37,
user_00712,2025-03-31,2025-08-31,8.08,
user_00713,2018-07-01,2018-12-01,19.69,
user_00714,2021-10-29,2022-07-29,20.79,
user_00715,2024-03-17,2024-08-17,10.27,
user_00716,2024-02-13,2024-06-13,14.92,
user_00717,2024-10-19,2025-04-19,19.07,
user_00718,2019-01-17,2019-09-17,15.79,
user_00719,2017-09-16,2018-04-16,20.46,
user_00720,2022-02-18,2022-05-18,7.46,
user_00721,2018-08-07,2018-12-07,9.53,
user_00722,2018-07-29,2019-01-29,16.56,
user_00723,2020-07-16,2020-08-16,6.08,
user_00724,2022-10-13,2023-07-13,13.15,
user_00725,2023-02-03,2023-05-03,15.32,
user_00726,2017-05-30,2017-12-30,10.98,
user_00727,2019-02-22,2019-07-22,8.67,
user_00728,2024-10-03,2025-05-03,6.16,
user_00729,2024-05-09,2024-12-09,8.39,
user_00730,2018-05-25,2018-08-25,13.14,
user_00731,2021-11-25,2022-04-25,10.82,
user_00732,2025-05-03,2025-09-03,8.58,
user_00733,2021-05-03,2022-03-03,7.91,
user_00734,2019-02-05,2019-07-05,6.09,
user_00735,2022-07-31,2023-01-31,17.61,
user_00736,2025-12-10,2026-05-10,11.99,
user_00737,2025-12-26,2026-03-26,39.14,
user_00738,2020-07-07,2021-01-07,17.21,
user_00739,2022-06-19,2022-10-19,8.63,
user_00740,2019-01-10,2019-08-10,21.99,
user_00741,2020-08-08,2021-02-08,24.83,
user_00742,2019-09-22,2020-04-22,11.57,
user_00743,2020-06-09,2021-02-09,13.43,
user_00744,2025-01-18,2025-07-18,17.62,
user_00745,2024-09-26,2025-03-26,7.62,
user_00746,2022-01-06,2022-06-06,8.49,
user_00747,2024-11-16,2025-07-16,8.88,
user_00748,2023-11-24,2024-05-24,10.67,
user_00749,2020-01-30,2020-05-30,22.25,
user_00750,2025-11-16,2026-06-16,14.83,
user_00751,2017-11-04,2018-08-04,6.36,
user_00752,2021-07-22,2021-12-22,19.11,
user_00753,2025-12-26,2026-04-26,9.09,
user_00754,2018-10-18,2019-03-18,6.79,
user_00755,2018-08-08,2018-12-08,13.79,
user_00756,2024-08-09,2025-03-09,6.9,
user_00757,2017-05-23,2017-10-23,14.16,
user_00758,2018-11-03,2019-05-03,18.46,
user_00759,2021-02-09,2021-06-09,6.55,
user_00760,2023-05-13,2023-11-13,11.27,
user_00761,2018-03-13,2018-08-13,12.87,
user_00762,2021-02-28,2021-05-28,45.44,
user_00763,2025-07-23,2026-03-23,7.1,
user_00764,2018-02-01,2018-07-01,11.49,
user_00765,2021-06-19,2022-03-19,21.16,
user_00766,2020-02-16,2020-10-16,13.41,
user_00767,2017-11-20,2018-04-20,11.57,
user_00768,2018-06-23,2019-01-23,14.4,
user_00769,2021-05-05,2021-09-05,7.42,
user_00770,2018-04-28,2018-10-28,9.62,
user_00771,2019-03-26,2019-07-26,10.55,
user_00772,2019-05-29,2019-11-29,6.99,
user_00773,2020-03-15,2020-09-15,16.6,
user_00774,2022-07-05,2022-11-05,10.52,
user_00775,2018-01-31,2018-04-30,8.62,
user_00776,2022-01-26,2022-04-26,14.28,
user_00777,2023-05-30,2024-02-29,6.79,
user_00778,2017-12-26,2018-07-26,24.54,
user_00779,2020-08-02,2021-04-02,12.99,
user_00780,2024-12-16,2025-04-16,6.8,
user_00781,2021-10-18,2022-05-18,19.18,
user_00782,2019-07-07,2019-12-07,21.19,
user_00783,2024-12-25,2025-05-25,12.51,
user_00784,2024-11-08,2025-06-08,6.96,
user_00785,2025-11-25,2026-04-25,9.69,
user_00786,2019-07-08,2020-03-08,6.71,
user_00787,2018-07-28,2018-11-28,7.74,
user_00788,2019-08-28,2020-08-28,12.8,
user_00789,2017-04-18,2017-12-18,6.23,
user_00790,2023-06-03,2023-12-03,16.57,
user_00791,2023-03-10,2023-09-10,27.57,
user_00792,2025-01-11,2025-05-11,7.02,
user_00793,2019-07-29,2020-02-29,21.19,
user_00794,2025-01-15,2025-08-15,18.35,
user_00795,2022-11-24,2023-11-24,14.14,
user_00796,2021-08-05,2022-01-05,16.46,
user_00797,2017-10-30,2018-03-30,12.88,
user_00798,2019-08-28,2020-01-28,13.81,
user_00799,2022-01-18,2022-02-18,10.78,
user_00800,2022-10-21,2023-03-21,7.79,
user_00801,2025-10-01,2026-01-01,6.61,
user_00802,2023-08-05,2024-04-05,18.04,
user_00803,2025-10-14,2026-03-14,17.58,
user_00804,2021-06-11,2022-03-11,12.93,
user_00805,2017-08-15,2018-03-15,16.73,
user_00806,2022-10-24,2023-05-24,15.94,
user_00807,2018-04-05,2018-08-05,12.46,
user_00808,2025-06-14,2025-08-14,9.16,
user_00809,2020-11-18,2021-03-18,15.51,
user_00810,2022-10-27,2023-01-27,7.56,
user_00811,2017-11-20,2018-03-20,15.84,
user_00812,2022-12-01,2023-03-01,19.29,
user_00813,2020-01-30,2020-06-30,13.41,
user_00814,2019-07-24,2019-12-24,6.11,
user_00815,2018-01-18,2018-11-18,6.12,
user_00816,2018-11-22,2019-09-22,21.61,
user_00817,2023-07-07,2024-04-07,14.14,
user_00818,2023-01-21,2023-06-21,12.37,
user_00819,2023-10-15,2024-02-15,28.1,
user_00820,2023-04-28,2023-07-28,7.05,
user_00821,2024-10-21,2025-05-21,10.29,
user_00822,2017-06-26,2017-10-26,28.58,
user_00823,2025-08-25,2026-06-25,6.8,
user_00824,2024-04-21,2024-08-21,10.87,
user_00825,2022-02-17,2022-09-17,20.78,
user_00826,2024-03-02,2024-07-02,14.3,
user_00827,2025-01-24,2025-07-24,7.75,
user_00828,2020-04-01,2020-06-01,13.89,
user_00829,2020-05-22,2020-10-22,20.62,
user_00830,2024-09-06,2025-03-06,14.34,
user_00831,2022-02-01,2022-03-01,10.89,
user_00832,2017-08-07,2018-05-07,6.63,
user_00833,2020-05-25,2021-01-25,19.0,
user_00834,2019-04-16,2019-08-16,11.42,
user_00835,2018-08-12,2018-12-12,8.25,
user_00836,2025-01-21,2025-06-21,7.57,
user_00837,2020-11-15,2021-05-15,19.8,
user_00838,2018-06-20,2018-12-20,9.56,
user_00839,2022-10-11,2023-04-11,13.85,
user_00840,2020-07-31,2021-01-31,23.94,
user_00841,2017-12-26,2018-10-26,15.33,
user_00842,2019-02-02,2019-11-02,16.53,
user_00843,2017-07-10,2018-03-10,14.62,
user_00844,2020-02-11,2020-06-11,8.55,
user_00845,2021-09-09,2022-03-09,26.47,
user_00846,2024-10-27,2025-01-27,14.97,
user_00847,2020-09-03,2021-03-03,19.01,
user_00848,2025-02-01,2025-07-01,10.85,
user_00849,2025-07-23,2025-09-23,17.99,
user_00850,2021-07-15,2022-01-15,8.53,
user_00851,2020-06-17,2020-12-17,10.8,
user_00852,2018-01-04,2018-03-04,22.33,
user_00853,2022-09-02,2023-01-02,18.93,
user_00854,2019-09-14,2020-03-14,29.75,
user_00855,2019-12-12,2020-02-12,8.18,
user_00856,2019-05-23,2019-09-23,9.22,
user_00857,2024-05-03,2025-04-03,10.3,
user_00858,2020-03-16,2020-08-16,7.16,
user_00859,2018-03-17,2018-09-17,17.52,
user_00860,2019-12-20,2020-08-20,18.35,
user_00861,2025-07-26,2025-10-26,9.0,
user_00862,2017-07-05,2018-03-05,8.43,
user_00863,2023-05-25,2023-10-25,18.51,
user_00864,2021-01-24,2021-08-24,6.3,
user_00865,2017-10-29,2018-04-29,14.92,
user_00866,2022-01-19,2022-07-19,15.06,
user_00867,2020-02-20,2020-08-20,19.11,
user_00868,2023-12-28,2024-05-28,14.62,
user_00869,2018-05-02,2018-09-02,22.22,
user_00870,2017-10-15,2017-10-15,8.03,
user_00871,2025-11-30,2026-05-30,7.16,
user_00872,2023-04-04,2023-10-04,12.7,
user_00873,2025-06-20,2025-07-20,27.38,
user_00874,2022-06-18,2022-10-18,8.92,
user_00875,2022-08-11,2022-11-11,12.53,
user_00876,2017-05-25,2017-12-25,8.29,
user_00877,2019-10-04,2020-04-04,10.81,
user_00878,2022-10-29,2023-05-29,15.91,
user_00879,2023-10-20,2024-01-20,14.86,
user_00880,2018-07-27,2019-01-27,13.8,
user_00881,2023-11-17,2024-06-17,17.36,
user_00882,2021-05-29,2021-07-29,14.56,
user_00883,2025-04-17,2025-09-17,13.11,
user_00884,2023-08-29,2024-01-29,9.27,
user_00885,2022-09-19,2023-03-19,6.62,
user_00886,2024-12-12,2025-07-12,14.27,
user_00887,2022-04-30,2022-09-30,6.33,
user_00888,2021-02-17,2021-07-17,8.53,
user_00889,2018-03-25,2018-06-25,22.14,
user_00890,2023-07-19,2024-02-19,19.96,
user_00891,2025-02-18,2026-01-18,10.97,
user_00892,2024-01-22,2024-09-22,11.05,
user_00893,2021-02-03,2022-03-03,13.87,
user_00894,2023-01-12,2023-07-12,10.05,
user_00895,2025-09-15,2026-03-15,11.79,
user_00896,2019-07-22,2020-02-22,6.76,
user_00897,2023-07-19,2024-05-19,27.45,
user_00898,2022-11-18,2023-03-18,8.21,
user_00899,2023-12-14,2024-06-14,6.39,
user_00900,2021-04-07,2021-10-07,6.09,
user_00901,2023-03-09,2023-06-09,22.42,
user_00902,2022-02-22,2022-07-22,10.78,
user_00903,2018-03-27,2018-06-27,7.85,
user_00904,2020-09-25,2021-03-25,8.61,
user_00905,2018-09-13,2019-09-13,14.14,
user_00906,2019-04-16,2019-09-16,6.18,
user_00907,2025-09-10,2025-12-10,15.04,
user_00908,2022-04-16,2022-09-16,10.35,
user_00909,2025-04-02,2025-06-02,17.55,
user_00910,2024-11-30,2025-01-30,18.85,
user_00911,2018-09-16,2019-04-16,10.42,
user_00912,2024-06-05,2024-11-05,13.25,
user_00913,2021-03-24,2021-10-24,30.97,
user_00914,2018-12-11,2019-07-11,6.18,
user_00915,2022-12-24,2023-05-24,12.51,
user_00916,2020-12-22,2021-09-22,14.61,
user_00917,2025-01-31,2025-06-30,25.68,
user_00918,2024-10-10,2025-03-10,13.21,
user_00919,2021-03-11,2021-10-11,11.35,
user_00920,2019-02-02,2019-07-02,21.79,
user_00921,2019-06-23,2019-11-23,9.0,
user_00922,2025-12-05,2026-08-05,10.13,
user_00923,2025-08-25,2026-06-25,10.81,
user_00924,2018-09-21,2019-05-21,30.03,
user_00925,2022-06-26,2022-08-26,7.41,
user_00926,2020-11-29,2021-03-29,13.42,
user_00927,2025-12-02,2026-06-02,10.21,
user_00928,2020-03-24,2020-12-24,12.15,
user_00929,2023-02-28,2023-10-28,10.65,
user_00930,2021-06-05,2021-12-05,24.33,
user_00931,2025-09-02,2025-12-02,14.49,
user_00932,2020-04-04,2020-05-04,8.0,
user_00933,2025-08-28,2025-11-28,7.24,
user_00934,2020-11-19,2021-02-19,19.21,
user_00935,2024-05-10,2024-10-10,8.02,
user_00936,2021-02-23,2021-05-23,8.78,
user_00937,2024-06-30,2025-03-30,11.62,
user_00938,2023-04-22,2023-11-22,23.59,
user_00939,2018-07-17,2019-04-17,16.31,
user_00940,2023-08-30,2024-03-30,8.65,
user_00941,2019-09-21,2020-02-21,8.65,
user_00942,2025-03-11,2025-06-11,6.88,
user_00943,2024-02-27,2024-05-27,8.32,
user_00944,2017-10-22,2018-05-22,19.12,
user_00945,2025-01-17,2025-05-17,8.42,
user_00946,2024-08-22,2025-03-22,6.94,
user_00947,2017-01-22,2017-07-22,10.82,
user_00948,2018-10-09,2018-11-09,7.64,
user_00949,2022-05-03,2022-11-03,6.19,
user_00950,2019-03-28,2019-09-28,12.43,
user_00951,2020-03-22,2020-09-22,6.73,
user_00952,2024-03-30,2024-06-30,17.4,
user_00953,2023-12-23,2024-04-23,6.6,
user_00954,2022-02-23,2022-08-23,14.52,
user_00955,2023-08-18,2024-02-18,12.82,
user_00956,2017-06-02,2017-11-02,14.56,
user_00957,2018-12-19,2019-04-19,15.36,
user_00958,2018-12-22,2019-03-22,12.83,
user_00959,2017-05-29,2017-10-29,15.51,
user_00960,2021-06-15,2022-01-15,26.69,
user_00961,2019-02-03,2019-05-03,7.93,
user_00962,2020-03-31,2020-07-31,15.36,
user_00963,2017-02-07,2017-09-07,6.08,
user_00964,2022-06-14,2022-11-14,9.31,
user_00965,2019-10-06,2020-09-06,11.28,
user_00966,2022-12-10,2023-09-10,13.18,
user_00967,2022-07-17,2022-12-17,7.85,
user_00968,2018-07-04,2018-11-04,17.28,
user_00969,2022-04-02,2022-09-02,19.96,
user_00970,2024-05-01,2024-09-01,12.66,
user_00971,2018-04-03,2018-08-03,18.3,
user_00972,2024-04-09,2024-12-09,12.38,
user_00973,2018-06-21,2018-11-21,16.2,
user_00974,2019-10-11,2020-07-11,11.75,
user_00975,2023-05-15,2024-01-15,12.62,
user_00976,2019-03-03,2019-04-03,8.31,
user_00977,2024-09-13,2025-04-13,9.66,
user_00978,2021-07-19,2021-09-19,6.62,
user_00979,2022-10-12,2023-01-12,8.55,
user_00980,2021-06-30,2021-12-30,52.45,
user_00981,2019-01-27,2019-08-27,20.97,
user_00982,2022-05-10,2022-10-10,10.87,
user_00983,2019-10-14,2020-04-14,6.33,
user_00984,2020-02-10,2021-01-10,19.93,
user_00985,2023-10-11,2023-12-11,23.41,
user_00986,2019-09-27,2020-03-27,27.68,
user_00987,2025-02-08,2025-11-08,9.81,
user_00988,2019-12-08,2020-02-08,22.56,
user_00989,2024-10-08,2025-05-08,7.07,
user_00990,2023-02-02,2023-06-02,16.11,
user_00991,2019-07-31,2019-12-31,10.12,
user_00992,2023-03-16,2024-04-16,11.89,
user_00993,2024-11-21,2025-07-21,32.09,
user_00994,2024-09-28,2025-05-28,7.16,
user_00995,2025-04-19,2025-09-19,12.51,
user_00996,2021-02-14,2021-07-14,12.12,
user_00997,2019-06-17,2019-10-17,17.78,
user_00998,2022-05-13,2022-10-13,6.39,
user_00999,2023-09-06,2024-03-06,30.62,
user_01000,2021-03-11,2021-09-11,16.74,
user_01001,2023-02-28,2023-11-28,15.29,
user_01002,2025-06-30,2025-12-30,9.2,
user_01003,2024-06-13,2024-12-13,8.48,
user_01004,2025-07-18,2026-04-18,16.61,
user_01005,2023-10-13,2024-02-13,6.12,
user_01006,2025-10-31,2026-03-31,8.5,
user_01007,2020-10-23,2021-01-23,8.9,
user_01008,2021-01-21,2021-06-21,10.84,
user_01009,2022-01-27,2022-09-27,15.05,
user_01010,2024-07-06,2025-01-06,6.67,
user_01011,2022-09-02,2023-06-02,11.74,
user_01012,2021-10-02,2022-03-02,12.23,
user_01013,2019-09-23,2020-03-23,8.33,
user_01014,2021-12-15,2022-06-15,12.48,
user_01015,2018-09-04,2019-06-04,36.31,
user_01016,2022-06-26,2023-01-26,9.68,
user_01017,2021-07-03,2022-03-03,57.61,
user_01018,2017-08-16,2018-04-16,18.41,
user_01019,2022-10-04,2023-06-04,11.63,
user_01020,2023-04-29,2023-10-29,22.55,
user_01021,2021-01-08,2021-06-08,8.86,
user_01022,2020-06-16,2021-04-16,16.39,
user_01023,2021-06-10,2021-08-10,10.94,
user_01024,2017-01-12,2017-05-12,7.46,
user_01025,2023-06-27,2023-11-27,14.89,
user_01026,2020-07-05,2020-12-05,20.37,
user_01027,2017-09-19,2017-10-19,13.66,
user_01028,2017-09-04,2018-03-04,8.55,
user_01029,2017-10-10,2018-06-10,10.87,
user_01030,2022-04-18,2022-08-18,13.36,
user_01031,2020-05-05,2020-10-05,9.51,
user_01032,2018-02-02,2018-08-02,16.64,
user_01033,2025-03-07,2026-05-07,8.63,
user_01034,2021-09-18,2021-12-18,19.05,
user_01035,2021-04-16,2021-07-16,6.84,
user_01036,2021-03-27,2021-07-27,14.33,
user_01037,2024-08-28,2025-05-28,10.98,
user_01038,2023-01-18,2023-05-18,12.08,
user_01039,2024-09-29,2025-02-28,7.96,
user_01040,2019-01-02,2019-09-02,9.54,
user_01041,2021-05-29,2021-10-29,13.41,
user_01042,2025-03-01,2025-06-01,7.89,
user_01043,2017-01-15,2017-04-15,10.01,
user_01044,2020-05-07,2020-11-07,27.57,
user_01045,2025-01-24,2025-09-24,14.66,
user_01046,2022-12-19,2023-04-19,8.98,
user_01047,2019-07-30,2020-01-30,8.33,
user_01048,2019-10-26,2020-02-26,29.03,
user_01049,2018-06-28,2018-12-28,16.38,
user_01050,2025-02-17,2025-06-17,7.66,
user_01051,2017-05-12,2017-12-12,8.24,
user_01052,2021-09-14,2022-05-14,7.44,
user_01053,2017-03-06,2017-12-06,47.66,
user_01054,2017-08-25,2018-06-25,14.82,
user_01055,2017-05-09,2017-11-09,8.71,
user_01056,2024-07-15,2025-01-15,14.21,
user_01057,2017-07-19,2017-11-19,8.92,
user_01058,2017-06-23,2017-11-23,15.26,
user_01059,2019-08-18,2020-02-18,9.15,
user_01060,2025-06-17,2025-09-17,32.24,
user_01061,2017-08-20,2017-11-20,8.57,
user_01062,2019-06-14,2020-03-14,7.94,
user_01063,2025-04-22,2026-01-22,10.38,
user_01064,2020-07-30,2020-09-30,16.59,
user_01065,2025-08-31,2026-01-31,8.42,
user_01066,2020-08-06,2020-12-06,10.89,
user_01067,2024-11-29,2025-05-29,8.99,
user_01068,2023-01-20,2024-01-20,18.1,
user_01069,2021-08-21,2021-12-21,14.17,
user_01070,2017-09-07,2017-10-07,16.35,
user_01071,2023-08-21,2024-02-21,11.18,
user_01072,2018-12-19,2019-06-19,6.28,
user_01073,2021-10-16,2022-01-16,10.52,
user_01074,2017-07-12,2017-10-12,6.27,
user_01075,2024-03-20,2024-03-20,6.66,
user_01076,2025-10-24,2026-05-24,7.17,
user_01077,2024-10-23,2025-05-23,13.21,
user_01078,2018-09-04,2018-12-04,6.69,
user_01079,2018-06-18,2018-10-18,14.37,
user_01080,2022-04-24,2023-01-24,8.29,
user_01081,2018-10-18,2019-01-18,23.66,
user_01082,2024-12-08,2025-08-08,21.07,
user_01083,2021-01-13,2021-09-13,12.58,
user_01084,2023-04-23,2023-11-23,10.47,
user_01085,2021-09-03,2022-02-03,7.88,
user_01086,2018-07-04,2018-10-04,16.2,
user_01087,2019-11-11,2020-05-11,23.75,
user_01088,2022-12-28,2023-07-28,33.77,
user_01089,2020-10-26,2021-01-26,9.73,
user_01090,2018-01-14,2018-06-14,7.48,
user_01091,2019-02-20,2019-05-20,13.46,
user_01092,2020-01-08,2020-07-08,6.17,
user_01093,2023-10-06,2024-08-06,30.4,
user_01094,2017-09-02,2018-03-02,6.1,
user_01095,2023-11-01,2024-02-01,25.6,
user_01096,2024-07-13,2025-05-13,36.42,
user_01097,2022-05-18,2022-08-18,9.6,
user_01098,2025-03-10,2025-07-10,35.86,
user_01099,2017-03-04,2017-07-04,20.18,
user_01100,2018-06-30,2019-01-30,11.22,
user_01101,2018-04-26,2018-12-26,15.85,
user_01102,2025-06-17,2026-02-17,28.42,
user_01103,2019-09-21,2020-03-21,13.84,
user_01104,2024-11-22,2025-07-22,6.28,
user_01105,2025-04-02,2025-12-02,7.87,
user_01106,2019-09-06,2020-01-06,8.04,
user_01107,2021-04-09,2021-08-09,17.32,
user_01108,2024-04-11,2025-02-11,8.39,
user_01109,2019-12-08,2020-03-08,14.49,
